2000  21 11   0.7   4.7  358.     5
2000  21 12   1.4   5.0  360.     5
2000  21 13   0.8   5.2  359.     5
2000  21 14   2.4   5.3  356.     6
2000  21 15   1.9   5.5  346.     7
2000  21 16   2.4   5.3  342.     6
2000  21 17   2.0   4.9  341.     6
2000  21 18   2.9   4.9  340.     6
2000  21 19   0.1   5.4  334.     3
2000  21 20   2.3   5.5  334.     2
2000  21 21   0.6   5.4  333.     4
2000  21 22  -0.6   5.4  331.     5
2000  21 23  -0.2   5.6  334.     3
2000  22  0  -0.8   6.1  332.     2
2000  22  1  -1.4   8.0  334.     8
2000  22  2   1.2  13.6  360.    17
2000  22  3  -2.3  13.4  347.    13
2000  22  4  -3.2  13.4  357.    10
2000  22  5  -4.8  16.6  374.    12
2000  22  6  -4.6  18.7  378.     8
2000  22  7  -2.7  18.5  368.     3
2000  22  8  -0.8  18.6  376.     9
2000  22  9  -3.3  23.9  382.     5
2000  22 10  -0.9  23.0  381.    -2
2000  22 11  -1.5  23.8  386.    -2
2000  22 12  -2.0  24.4  389.    -3
2000  22 13  -1.6  25.7  388.    -5
2000  22 14  -4.9  26.8  382.     2
2000  22 15  -1.2  23.9  404.     1
2000  22 16  -2.6  25.0  397.     0
2000  22 17  -5.1  21.6  395.    -5
2000  22 18 -12.4  28.5  393.   -18
2000  22 19 -13.2  16.8  391.   -45
2000  22 20 -13.7  14.6  385.   -49
2000  22 21 -15.1  15.7  377.   -67
2000  22 22 -14.3  11.1  371.   -85
2000  22 23 -15.4  11.3  361.   -91
2000  23  0 -14.3  11.5  360.   -96
2000  23  1 -15.3  12.2  370.   -91
2000  23  2 -15.7  19.2  379.   -95
2000  23  3   2.1  29.1  389.   -96
2000  23  4  12.8  25.5  380.   -78
2000  23  5  11.4  32.7  376.   -64
2000  23  6   8.2  27.2  370.   -64
2000  23  7   9.6  25.8  363.   -61
2000  23  8   3.0  22.7  369.   -62
2000  23  9  -3.3   6.9  382.   -68
2000  23 10  -7.3   3.0  385.   -68
2000  23 11  -4.6   9.3  388.   -64
2000  23 12  -5.0   7.8  377.   -65
2000  23 13  -1.9  10.0  386.   -60
2000  23 14  -5.3   6.9  410.   -53
2000  23 15  -5.9   4.9  432.   -54
2000  23 16  -0.3   5.4  398.   -56
2000  23 17   5.1   6.4  407.   -46
2000  23 18   4.8   4.9  399.   -43
2000  23 19   2.9   4.2  395.   -44
2000  23 20  -0.6   2.3  377.   -46
2000  23 21  -2.3   2.3  351.   -45
2000  23 22  -2.7   2.6  347.   -46
2000  23 23  -2.4   2.5  358.   -43
2000  24  0  -2.3   3.6  356.   -37
2000  24  1  -3.9   4.4  354.   -37
2000  24  2  -5.0   3.9  355.   -36
2000  24  3  -5.7   3.0  362.   -38
2000  24  4  -5.8   2.7  372.   -41
2000  24  5  -6.1   1.8  374.   -45
2000  24  6  -6.0   4.4  387.   -42
2000  24  7  -6.8   4.8  388.   -41
2000  24  8  -7.2   3.7  382.   -45
2000  24  9  -6.5   4.1  369.   -50
2000  24 10  -0.4   4.7  374.   -41
2000  24 11  -0.9   5.5  368.   -40
2000  24 12  -5.2   5.2  368.   -37
2000  24 13  -5.5   4.4  364.   -40
2000  24 14  -8.2   4.7  365.   -41
2000  24 15  -2.4   5.1  362.   -42
2000  24 16  -2.3   4.9  362.   -43
2000  24 17  -2.4   4.6  365.   -40
2000  24 18  -5.4   4.3  365.   -35
2000  24 19  -5.2   4.6  365.   -37
2000  24 20  -2.6   4.9  362.   -43
2000  24 21  -4.4   4.9  361.   -41
2000  24 22  -3.7   5.1  357.   -38
2000  24 23  -3.8   4.7  352.   -34
2000  25  0  -4.1   3.8  333.   -35
2000  25  1  -3.4   4.0  338.   -31
2000  25  2  -4.3   4.5  336.   -32
2000  25  3  -5.1   5.0  341.   -35
2000  25  4  -5.4   5.0  334.   -39
2000  25  5  -4.4   6.5  336.   -38
2000  25  6  -3.1   6.5  338.   -38
2000  25  7  -3.8   7.7  338.   -38
2000  25  8  -5.2   8.1  337.   -37
2000  25  9  -4.2   7.6  335.   -39
2000  25 10  -1.3   6.3  328.   -39
2000  25 11   0.8   5.7  328.   -33
2000  25 12  -0.6   5.9  325.   -30
2000  25 13  -2.3   6.2  325.   -29
2000  25 14  -0.8   5.1  327.   -25
2000  25 15   0.5   5.5  334.   -22
2000  25 16  -0.2   5.8  333.   -19
2000  25 17  -3.8   6.4  332.   -17
2000  25 18  -4.8   7.1  335.   -15
2000  25 19  -0.3   6.9  339.   -17
2000  25 20   1.8   7.8  346.   -15
2000  25 21   0.0   6.7  340.   -14
2000  25 22  -2.9   6.7  338.   -17
2000  25 23  -3.6   7.2  339.   -20
2000  26  0  -2.0   8.2  346.   -21
2000  26  1  -4.0   7.7  347.   -19
2000  26  2  -4.4   9.1  355.   -16
2000  26  3  -4.2   7.7  353.   -23
2000  26  4  -3.5   7.8  363.   -28
2000  26  5  -2.3   8.1  362.   -27
2000  26  6  -1.0   7.7  362.   -21
2000  26  7  -1.9   7.1  362.   -16
2000  26  8   0.1   7.2  352.   -15
2000  26  9   0.8   7.1  349.   -15
2000  26 10   1.5   7.4  353.   -14
2000  26 11   1.0   7.4  354.   -12
2000  26 12  -0.4   7.5  355.   -13
2000  26 13   0.4   7.7  348.   -15
2000  26 14   2.4   7.9  344.   -13
2000  26 15  -1.5   7.8  349.    -9
2000  26 16  -1.6   7.2  342.   -11
2000  26 17   1.1   7.8  344.   -10
2000  26 18   0.3   7.4  339.    -7
2000  26 19  -1.5   7.2  345.    -3
2000  26 20  -3.6   7.7  345.    -4
2000  26 21  -6.1   9.6  353.   -10
2000  26 22  -5.4   9.9  349.   -20
2000  26 23  -5.6  10.2  345.   -26
2000  27  0  -3.1  11.3  349.   -26
2000  27  1  -1.7  10.1  336.   -23
2000  27  2  -1.1  10.2  335.   -16
2000  27  3  -3.4  12.1  351.   -11
2000  27  4  -2.1  11.8  342.   -12
2000  27  5  -0.4  12.2  337.   -11
2000  27  6   1.9  17.9  354.     0
2000  27  7   3.1  25.0  364.     6
2000  27  8   4.3  25.9  360.     9
2000  27  9  -4.8  24.2  356.     8
2000  27 10  -1.6  27.6  352.    -2
2000  27 11   1.4  27.8  335.    -2
2000  27 12   1.6  30.3  326.     1
2000  27 13   4.4  27.9  325.     4
2000  27 14   6.7  33.8  326.    13
2000  27 15   8.4  76.7  361.    43
2000  27 16   1.4  98.2  370.    47
2000  27 17   3.2  82.9  389.    41
2000  27 18   5.9  54.2  417.    35
2000  27 19   5.7  42.4  441.    30
2000  27 20   6.0  15.1  536.     3
2000  27 21   3.8  13.3  577.    -4
2000  27 22   1.8  14.2  585.    -6
2000  27 23  10.0   9.1  621.   -23
2000  28  0  -1.7   5.9  711.   -30
2000  28  1   2.0   4.3  707.   -40
2000  28  2   1.4   4.2  711.   -37
2000  28  3   2.5   4.5  718.   -36
2000  28  4  -0.6   3.5  703.   -38
2000  28  5   1.0   3.4  699.   -34
